date,developerResponse,review,rating,isEdited,title,userName
2024-01-09 08:10:25,"{'id': 41212005, 'body': ""Hello, Sunil! If the issue remains, please check that the same error does not occur when working from a different device or incognito mode in the browser. Delete the mobile application, reinstall it, and recheck the information. We're always happy to  check the screenshot of the issue and consult with you in our chat: http://binance.com/en/chat ^LK"", 'modified': '2024-01-10T21:32:01Z'}",I am facing price variations in desktop and mobile at a same time.,1,False,Price variation,sunil dabhi
2023-12-14 06:49:56,"{'id': 40708715, 'body': 'Here to help, Gautam! We understand your complain and know that you can feedback us about  features of overview here: binance.com/en/npsfeedback. If you did not contact us yet and need guidance, please access our support by clicking on ""🎧"" icon in your app We are here to help 👍 You can also contact us via link: binance.com/en/chat . LS', 'modified': '2023-12-15T18:08:37Z'}","Dear Binance, please bring a solution to view our own AVERAGE BUYING PRICE for any coin for better P&L calculations 🙏",3,False,P & L Issue!!,Gautam_gonu
2022-09-10 05:32:52,"{'id': 33902423, 'body': 'Users come first in our priorities! It is very gratifying to receive an evaluation like this, thank you very much for your review and know that it is for our users that we are optimizing our platform more and more! LS 💛 🖤', 'modified': '2022-12-23T14:59:16Z'}",Best exchange in the world. I enjoyed with its work for trade of USDT busd or bnb,5,False,Awesome,adv anil chauhan
2022-07-27 13:02:35,,Excellent Service,5,False,Review,Nasreen1956
2022-05-11 06:40:17,"{'id': 35626531, 'body': 'Hi there, no worries we are here to help. Kindly refer to our verification guide here: https://www.binance.com/en/support/faq/360027287111. If you have further inquiries, please reach out to us via live chat: https://www.binance.com/en/chat. Our team will assist you to complete the verification process. Thanks -AT', 'modified': '2023-03-28T06:32:11Z'}",Tried several attempts to clear this stage but in vain. There is no way to start afresh or escalate issue in the app.,1,False,Facial recognition verification failures,CX - poor
2023-08-06 04:19:50,"{'id': 38153726, 'body': ""Hi, thank you for sharing your opinion with us. We appreciate your feedback and strive to continually improve. If you have any suggestions for a better interface, please submit them on our Feature Request & Feedback Board here: https://www.binance.com/en/my/user-support/feedback/entry If you require any assistance with our services, please feel free to contact our chat support here: https://www.binance.com/en/chat In light of this information, we'd appreciate a higher rating from you. | TS"", 'modified': '2023-08-07T23:05:15Z'}",Very bad user interface,1,False,Very bad user interface,Byogi88
2023-03-02 23:05:08,"{'id': 35197061, 'body': 'Hi! Thank you for contacting us today. Can you tell us a little more about the issue so we can fix this together?\nIn order not to ask you for any personal information.\nPlease, connect to us via live chat here - https://binance.com/en/chat\nSo we could help you and check all the relevant information.\nEA', 'modified': '2023-03-04T05:47:37Z'}",They just find way to take your money,1,False,Worst,sham_9999
2023-02-26 15:55:48,"{'id': 35119288, 'body': 'Hi Billi!\nThank you for taking out the time to send us your feedback!\nCould you could leave a more feedback/suggestion via this link https://www.binance.com/en/my/user-support/feedback/entry. \nThat would be greatly appreciated. Your feedback will be of great value to us and will certainly be passed on to those responsible. -SA', 'modified': '2023-02-28T11:59:07Z'}",Make it simple,1,False,Difficult to use,Billi mausi
2022-08-23 08:42:33,"{'id': 31652350, 'body': 'Hi, you having a good experience is our topmost priority, Could you please, explain a bit more about your case here https://www.binance.com/en/chat. If you have already done, please edit your review and share the case ID. Thanks \n', 'modified': '2022-08-25T07:50:13Z'}",If you don’t have budget why you start any campaign,1,False,I loss 3 Busd for you Binance pay campaign,kartick111
2023-05-03 16:00:47,"{'id': 37005375, 'body': 'We appreciate your kind words and know that we will keep building a great experience with crypto on our Platform! Our community is essential to us 💛 🖤 If you have any issues with your Binance account, you can always contact our support team by clicking on ""🎧"" icon in your app\nWe are here to help 👍 \nLS', 'modified': '2023-06-08T13:21:29Z'}","Good one , Appreciated.",5,False,Appreciated,Saroj Enterprise
2022-06-07 08:22:44,"{'id': 35400257, 'body': ""Hey there! The app has gone through several updates, does it work for you now? Kindly update the app to the latest version and try again. You can also try clearing the cache: Setting>Profile>Clear cachce. If the problem persists, we'd love to take a look at your case to see how we can help with this. Please connect with our support team via live chat www.binance.com/en/chat. If you have already done so, would you kindly edit your review? Thanks -AT"", 'modified': '2023-03-15T10:59:20Z'}","Sluggish, cannot see trades of particular coin by searching the coin",1,False,Slow,bcru12842
2021-10-08 13:26:21,,Coin wise profit on each trade based on average cost shld be shown... unrealised profit and loss realtime too shld be displayed,1,False,Coin wise profit on each trade based on average cost shld be shown,Jitendra Betediya
2024-01-30 17:06:04,"{'id': 41671936, 'body': 'Hello there! If you are not able to find your deposit in your wallet, please get in touch with us via https://binance.com/en/chat so we can assign one of our specialists to follow up with you and assist you accordingly. >MG', 'modified': '2024-02-01T07:23:43Z'}",Their are so many issue I deposite 3-4k but never deposite in my account where is my money  their is a scam,1,False,Payment secure,Sourav.123
2022-05-05 17:59:36,,Binance is always No 1,5,False,Excellent App,anbutrading
2021-09-16 02:45:16,,Amazing experience,5,False,Superb,Monikasethi
2021-11-21 12:47:14,"{'id': 41821560, 'body': ""Hi, we've implemented many updates and would like to get your updated opinion! If you enjoy using Binance recently and its features, we would appreciate a 5-star rating. If you need any assistance with our services, kindly note that our chat support is available 24/7 here: https://www.binance.com/en/chat | TS\n"", 'modified': '2024-02-07T18:35:50Z'}",Their systems are too busy always,2,False,Too busy,Vilsad
2021-06-27 13:36:57,"{'id': 23827278, 'body': 'Hi, we are sorry to hear that, please let us know what exactly did you not like about our app so we could improve it based on your feedback. Please provide a brief description of the issue you’re facing or you may connect with our support team via live chat, if you have already done please edit your review and share the case ID. Thanks! \n', 'modified': '2021-07-08T19:02:34Z'}",Time waste app even buy/sell not easily done in this app,1,False,Total time waste app,vickysingh1981
2021-06-24 10:15:07,,Please make proper app for ipad it will really helpful,3,False,Please make an app for ipad,Viru1306
2023-08-17 05:50:31,"{'id': 38398876, 'body': ""Hi, we have multiple precautions and warnings in place for all our users to prevent any type of P2P scams. You can check common scams and how to avoid them here: https://www.binance.com/en-IN/blog/p2p/common-p2p-scams-in-developing-countries-and-how-to-avoid-them-1843867707336479681. On the other hand, we would like to investigate the situation you've experienced and assist you accordingly. Therefore, please reach out to one of our specialists here: https://www.binance.com/en/chat. If you have done so before, kindly share your case ID with us. | TS"", 'modified': '2023-08-19T15:37:53Z'}",Don’t ever P2P trade at Binance. Police will freeze your bank accounts and it’s never ending process. Binance don’t have control on P2P scams. Be careful guys.,1,False,P2P scams,suresh enna9
2022-02-07 19:55:44,"{'id': 35542281, 'body': ""Thank you for taking the time to give us feedback. At the moment, the iPad version hasn't been released yet. For a better user experience, we recommend you use the website: https://www.binance.com/en to log in while you're on your iPad. We would appreciate it if you could also drop your feedback here: https://www.binance.com/en/my/user-support/feedback/entry. We work daily to improve our products and services and create a user-friendly environment and we will forward this to the team. Consider your voice heard, thanks! -AT"", 'modified': '2023-03-23T07:49:46Z'}",How many decades will you guys take to make a proper app for ipads?,2,False,Need an app for ipad,ahmed_fx
2021-09-27 17:41:58,,"Steps to reproduce.

-Open binance
-click on markets
-click on wallet
-click on spot
And click on overview.

Then the app doesn't accept any click event.

Please check and update.

Only way to get back is restart app.",1,False,Click not working on iPhone 12mini,abhijeetshende12
2021-05-23 07:45:44,,King is king,5,False,Enjoying so far rn,Barisaab
2023-09-04 06:10:12,"{'id': 38745947, 'body': 'Hi there! At P2P trading in Binance sellers have complete control over the selling price, exchange rate, payment method, and how much they are willing to sell per transaction. The same is valid for buyers (buying price, payment method, and how much they are willing to spend per transaction). A deal can be struck as long as both parties’ terms align. You can contact our support if you see a discrepancy or would like to have a consultation on P2P. connect with our support at ➡️ https://binance.com/en/chat. -SA', 'modified': '2023-09-06T00:44:01Z'}",Lots of discrepancies regulations should be made had to deposit money at 10% loss,1,False,Higher price of USDT in P2P,BdLjrjdjs
2021-09-18 09:08:30,,5/5,5,False,Nice application,Srandu
